phenotype_primary	design	study_primary	study_secondary	summary_error	summary_interval	variants	correlation	standard_error	interval_95	confidence_95_range	probability	confidence_95_low	confidence_95_high	confidence_95_not_one	confidence_95_not_zero	correlation_absolute	cohort	model	phenotype_secondary	interval_99	dependence_type	model_context	model_adjustment	variable
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_joint_1_oestradiol_imputation_log	-0.3667 (0.2586)	(rg: -0.3667; 95% CI: -0.8736 ... 0.1402)	1173185.0	-0.3667	0.2586	0.506856	-0.8736 ... 0.1402	0.1563	-0.873556	0.1401559999999999	1.0	0.0	0.3667	female_menstruation_regular	joint_1	oestradiol_imputation_log	0.6661536	logistic	joint	adjust	oestradiol_imputation_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_joint_1_oestradiol_log	-0.4473 (0.7227)	(rg: -0.4473; 95% CI: -1.8638 ... 0.9692)	1173185.0	-0.4473	0.7227	1.416492	-1.8638 ... 0.9692	0.536	-1.863792	0.969192	1.0	0.0	0.4473	female_menstruation_regular	joint_1	oestradiol_log	1.8616752	logistic	joint	adjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_unadjust_oestradiol_imputation	-0.4737 (0.2689)	(rg: -0.4737; 95% CI: -1.0007 ... 0.0533)	1173185.0	-0.4737	0.2689	0.527044	-1.0007 ... 0.0533	0.0781	-1.000744	0.0533439999999999	1.0	0.0	0.4737	female_menstruation_regular	unadjust	oestradiol_imputation	0.6926863999999999	logistic	joint	unadjust	oestradiol_imputation
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_unadjust_oestradiol_imputation_log	-0.4507 (0.2191)	(rg: -0.4507; 95% CI: -0.8801 ... -0.0213)	1173185.0	-0.4507	0.2191	0.429436	-0.8801 ... -0.0213	0.0397	-0.880136	-0.021264	1.0	1.0	0.4507	female_menstruation_regular	unadjust	oestradiol_imputation_log	0.5644016	logistic	joint	unadjust	oestradiol_imputation_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_unadjust_oestradiol_log	-0.5708 (0.5048)	(rg: -0.5708; 95% CI: -1.5602 ... 0.4186)	1173185.0	-0.5708	0.5048	0.989408	-1.5602 ... 0.4186	0.2581	-1.560208	0.4186080000000001	1.0	0.0	0.5708	female_menstruation_regular	unadjust	oestradiol_log	1.3003648	logistic	joint	unadjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_joint_1_oestradiol_imputation	-0.3266 (0.2788)	(rg: -0.3266; 95% CI: -0.873 ... 0.2198)	1173184.0	-0.3266	0.2788	0.5464479999999999	-0.873 ... 0.2198	0.2413	-0.8730479999999999	0.2198479999999999	1.0	0.0	0.3266	female_perimenopause	joint_1	oestradiol_imputation	0.7181888	logistic	joint	adjust	oestradiol_imputation
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_joint_1_oestradiol_imputation_log	-0.3738 (0.1962)	(rg: -0.3738; 95% CI: -0.7584 ... 0.0108)	1173184.0	-0.3738	0.1962	0.384552	-0.7584 ... 0.0108	0.0567	-0.758352	0.0107519999999999	1.0	0.0	0.3738	female_perimenopause	joint_1	oestradiol_imputation_log	0.5054112000000001	logistic	joint	adjust	oestradiol_imputation_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_joint_1_oestradiol_log	nan (nan)	(rg: nan; 95% CI: nan ... nan)	1173186.0	nan	nan	nan	nan ... nan	nan	nan	nan	nan	nan	nan	female_perimenopause	joint_1	oestradiol_log	nan	logistic	joint	adjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_unadjust_oestradiol_imputation	-0.3839 (0.2754)	(rg: -0.3839; 95% CI: -0.9237 ... 0.1559)	1173184.0	-0.3839	0.2754	0.5397839999999999	-0.9237 ... 0.1559	0.1634	-0.923684	0.1558839999999999	1.0	0.0	0.3839	female_perimenopause	unadjust	oestradiol_imputation	0.7094304	logistic	joint	unadjust	oestradiol_imputation
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_unadjust_oestradiol_imputation_log	-0.4242 (0.2083)	(rg: -0.4242; 95% CI: -0.8325 ... -0.0159)	1173184.0	-0.4242	0.2083	0.408268	-0.8325 ... -0.0159	0.0417	-0.832468	-0.015932	1.0	1.0	0.4242	female_perimenopause	unadjust	oestradiol_imputation_log	0.5365808000000001	logistic	joint	unadjust	oestradiol_imputation_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_unadjust_oestradiol_log	-0.4145 (0.7133)	(rg: -0.4145; 95% CI: -1.8126 ... 0.9836)	1173186.0	-0.4145	0.7133	1.398068	-1.8126 ... 0.9836	0.5612	-1.812568	0.983568	1.0	0.0	0.4145	female_perimenopause	unadjust	oestradiol_log	1.8374608000000001	logistic	joint	unadjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_postmenopause_joint_1_oestradiol_log	0.0196 (0.4565)	(rg: 0.0196; 95% CI: -0.8751 ... 0.9143)	1173186.0	0.0196	0.4565	0.89474	-0.8751 ... 0.9143	0.9658	-0.87514	0.91434	1.0	0.0	0.0196	female_postmenopause	joint_1	oestradiol_log	1.175944	logistic	joint	adjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_postmenopause_unadjust_oestradiol_log	0.3323 (0.5113)	(rg: 0.3323; 95% CI: -0.6698 ... 1.3344)	1173186.0	0.3323	0.5113	1.002148	-0.6698 ... 1.3344	0.5157	-0.669848	1.334448	0.0	0.0	0.3323	female_postmenopause	unadjust	oestradiol_log	1.3171088	logistic	joint	unadjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_joint_1_oestradiol_imputation	0.2183 (0.2587)	(rg: 0.2183; 95% CI: -0.2888 ... 0.7254)	1173185.0	0.2183	0.2587	0.507052	-0.2888 ... 0.7254	0.3989	-0.2887519999999999	0.725352	1.0	0.0	0.2183	female_premenopause	joint_1	oestradiol_imputation	0.6664112	logistic	joint	adjust	oestradiol_imputation
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_joint_1_oestradiol_imputation_log	0.0134 (0.3169)	(rg: 0.0134; 95% CI: -0.6077 ... 0.6345)	1173185.0	0.0134	0.3169	0.621124	-0.6077 ... 0.6345	0.9662	-0.607724	0.634524	1.0	0.0	0.0134	female_premenopause	joint_1	oestradiol_imputation_log	0.8163344	logistic	joint	adjust	oestradiol_imputation_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_joint_1_oestradiol_log	nan (nan)	(rg: nan; 95% CI: nan ... nan)	1173185.0	nan	nan	nan	nan ... nan	nan	nan	nan	nan	nan	nan	female_premenopause	joint_1	oestradiol_log	nan	logistic	joint	adjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_unadjust_oestradiol_imputation	0.0046 (0.3791)	(rg: 0.0046; 95% CI: -0.7384 ... 0.7476)	1173185.0	0.0046	0.3791	0.7430359999999999	-0.7384 ... 0.7476	0.9903	-0.7384359999999999	0.747636	1.0	0.0	0.0046	female_premenopause	unadjust	oestradiol_imputation	0.9765616	logistic	joint	unadjust	oestradiol_imputation
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_unadjust_oestradiol_imputation_log	-0.0955 (0.2003)	(rg: -0.0955; 95% CI: -0.4881 ... 0.2971)	1173185.0	-0.0955	0.2003	0.392588	-0.4881 ... 0.2971	0.6335	-0.4880879999999999	0.297088	1.0	0.0	0.0955	female_premenopause	unadjust	oestradiol_imputation_log	0.5159728	logistic	joint	unadjust	oestradiol_imputation_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_unadjust_oestradiol_log	nan (nan)	(rg: nan; 95% CI: nan ... nan)	1173185.0	nan	nan	nan	nan ... nan	nan	nan	nan	nan	nan	nan	female_premenopause	unadjust	oestradiol_log	nan	logistic	joint	unadjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	female_unadjust_oestradiol_log	nan (nan)	(rg: nan; 95% CI: nan ... nan)	1173184.0	nan	nan	nan	nan ... nan	nan	nan	nan	nan	nan	nan	female	unadjust	oestradiol_log	nan	logistic	joint	unadjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	male_age_high_joint_1_oestradiol_log	-0.4463 (0.3017)	(rg: -0.4463; 95% CI: -1.0376 ... 0.145)	1173190.0	-0.4463	0.3017	0.5913320000000001	-1.0376 ... 0.145	0.1391	-1.037632	0.1450320000000001	1.0	0.0	0.4463	male_age_high	joint_1	oestradiol_log	0.7771792000000001	logistic	joint	adjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	male_age_high_unadjust_oestradiol_log	-0.4331 (0.2957)	(rg: -0.4331; 95% CI: -1.0127 ... 0.1465)	1173190.0	-0.4331	0.2957	0.579572	-1.0127 ... 0.1465	0.143	-1.012672	0.146472	1.0	0.0	0.4331	male_age_high	unadjust	oestradiol_log	0.7617232	logistic	joint	unadjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	male_age_low_joint_1_oestradiol_log	-0.809 (1.5477)	(rg: -0.809; 95% CI: -3.8425 ... 2.2245)	1173188.0	-0.809	1.5477	3.0334920000000003	-3.8425 ... 2.2245	0.6012	-3.842492000000001	2.224492	0.0	0.0	0.809	male_age_low	joint_1	oestradiol_log	3.9868752000000005	logistic	joint	adjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	male_age_low_unadjust_oestradiol_log	-0.707 (0.7529)	(rg: -0.707; 95% CI: -2.1827 ... 0.7687)	1173188.0	-0.707	0.7529	1.475684	-2.1827 ... 0.7687	0.3477	-2.182684	0.768684	1.0	0.0	0.707	male_age_low	unadjust	oestradiol_log	1.9394704	logistic	joint	unadjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	male_age_middle_joint_1_oestradiol_log	-0.0043 (0.2871)	(rg: -0.0043; 95% CI: -0.567 ... 0.5584)	1173186.0	-0.0043	0.2871	0.562716	-0.567 ... 0.5584	0.988	-0.567016	0.558416	1.0	0.0	0.0043	male_age_middle	joint_1	oestradiol_log	0.7395696	logistic	joint	adjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	male_age_middle_unadjust_oestradiol_log	-0.0445 (0.2413)	(rg: -0.0445; 95% CI: -0.5174 ... 0.4284)	1173186.0	-0.0445	0.2413	0.472948	-0.5174 ... 0.4284	0.8536	-0.517448	0.428448	1.0	0.0	0.0445	male_age_middle	unadjust	oestradiol_log	0.6215887999999999	logistic	joint	unadjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	male_joint_1_oestradiol_log	-0.4149 (0.2565)	(rg: -0.4149; 95% CI: -0.9176 ... 0.0878)	1173184.0	-0.4149	0.2565	0.50274	-0.9176 ... 0.0878	0.1058	-0.91764	0.0878399999999999	1.0	0.0	0.4149	male	joint_1	oestradiol_log	0.660744	logistic	joint	adjust	oestradiol_log
alcohol_dependence	primaries_against_oestradiol_linear	30482948_walters_2018_eur_unrel_meta	male_unadjust_oestradiol_log	-0.4274 (0.2392)	(rg: -0.4274; 95% CI: -0.8962 ... 0.0414)	1173184.0	-0.4274	0.2392	0.4688319999999999	-0.8962 ... 0.0414	0.0739	-0.8962319999999999	0.0414319999999999	1.0	0.0	0.4274	male	unadjust	oestradiol_log	0.6161792	logistic	joint	unadjust	oestradiol_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_joint_1_testosterone_imputation	-0.0932 (0.0566)	(rg: -0.0932; 95% CI: -0.2041 ... 0.0177)	1173184.0	-0.0932	0.0566	0.1109359999999999	-0.2041 ... 0.0177	0.0997	-0.2041359999999999	0.0177359999999999	1.0	0.0	0.0932	female	joint_1	testosterone_imputation	0.1458016	logistic	joint	adjust	testosterone_imputation
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_joint_1_testosterone_imputation_log	-0.0337 (0.0582)	(rg: -0.0337; 95% CI: -0.1478 ... 0.0804)	1173184.0	-0.0337	0.0582	0.114072	-0.1478 ... 0.0804	0.5623	-0.147772	0.080372	1.0	0.0	0.0337	female	joint_1	testosterone_imputation_log	0.1499232	logistic	joint	adjust	testosterone_imputation_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_joint_1_testosterone_log	-0.0535 (0.0633)	(rg: -0.0535; 95% CI: -0.1776 ... 0.0706)	1173184.0	-0.0535	0.0633	0.1240679999999999	-0.1776 ... 0.0706	0.3981	-0.1775679999999999	0.0705679999999999	1.0	0.0	0.0535	female	joint_1	testosterone_log	0.16306079999999998	logistic	joint	adjust	testosterone_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_joint_1_testosterone_imputation	-0.122 (0.1136)	(rg: -0.122; 95% CI: -0.3447 ... 0.1007)	1173185.0	-0.122	0.1136	0.222656	-0.3447 ... 0.1007	0.283	-0.344656	0.100656	1.0	0.0	0.122	female_menstruation_regular	joint_1	testosterone_imputation	0.29263360000000005	logistic	joint	adjust	testosterone_imputation
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_joint_1_testosterone_imputation_log	-0.0225 (0.1185)	(rg: -0.0225; 95% CI: -0.2548 ... 0.2098)	1173185.0	-0.0225	0.1185	0.23226	-0.2548 ... 0.2098	0.8493	-0.25476	0.20976	1.0	0.0	0.0225	female_menstruation_regular	joint_1	testosterone_imputation_log	0.30525599999999997	logistic	joint	adjust	testosterone_imputation_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_joint_1_testosterone_log	0.016 (0.1379)	(rg: 0.016; 95% CI: -0.2543 ... 0.2863)	1173185.0	0.016	0.1379	0.2702839999999999	-0.2543 ... 0.2863	0.9079	-0.2542839999999999	0.286284	1.0	0.0	0.016	female_menstruation_regular	joint_1	testosterone_log	0.3552304	logistic	joint	adjust	testosterone_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_unadjust_testosterone_imputation	-0.1258 (0.1138)	(rg: -0.1258; 95% CI: -0.3488 ... 0.0972)	1173185.0	-0.1258	0.1138	0.223048	-0.3488 ... 0.0972	0.2692	-0.348848	0.097248	1.0	0.0	0.1258	female_menstruation_regular	unadjust	testosterone_imputation	0.2931488	logistic	joint	unadjust	testosterone_imputation
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_unadjust_testosterone_imputation_log	-0.0519 (0.123)	(rg: -0.0519; 95% CI: -0.293 ... 0.1892)	1173185.0	-0.0519	0.123	0.24108	-0.293 ... 0.1892	0.6728	-0.29298	0.18918	1.0	0.0	0.0519	female_menstruation_regular	unadjust	testosterone_imputation_log	0.316848	logistic	joint	unadjust	testosterone_imputation_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_menstruation_regular_unadjust_testosterone_log	0.0484 (0.1404)	(rg: 0.0484; 95% CI: -0.2268 ... 0.3236)	1173185.0	0.0484	0.1404	0.275184	-0.2268 ... 0.3236	0.7304	-0.2267839999999999	0.323584	1.0	0.0	0.0484	female_menstruation_regular	unadjust	testosterone_log	0.3616704	logistic	joint	unadjust	testosterone_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_joint_1_testosterone_imputation	-0.3204 (0.1152)	(rg: -0.3204; 95% CI: -0.5462 ... -0.0946)	1173184.0	-0.3204	0.1152	0.225792	-0.5462 ... -0.0946	0.0054	-0.546192	-0.094608	1.0	1.0	0.3204	female_perimenopause	joint_1	testosterone_imputation	0.2967552	logistic	joint	adjust	testosterone_imputation
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_joint_1_testosterone_imputation_log	-0.3426 (0.1236)	(rg: -0.3426; 95% CI: -0.5849 ... -0.1003)	1173184.0	-0.3426	0.1236	0.242256	-0.5849 ... -0.1003	0.0056	-0.584856	-0.100344	1.0	1.0	0.3426	female_perimenopause	joint_1	testosterone_imputation_log	0.3183936	logistic	joint	adjust	testosterone_imputation_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_joint_1_testosterone_log	-0.1471 (0.1517)	(rg: -0.1471; 95% CI: -0.4444 ... 0.1502)	1173184.0	-0.1471	0.1517	0.297332	-0.4444 ... 0.1502	0.3322	-0.444432	0.1502319999999999	1.0	0.0	0.1471	female_perimenopause	joint_1	testosterone_log	0.3907792	logistic	joint	adjust	testosterone_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_unadjust_testosterone_imputation	-0.3209 (0.1149)	(rg: -0.3209; 95% CI: -0.5461 ... -0.0957)	1173184.0	-0.3209	0.1149	0.225204	-0.5461 ... -0.0957	0.0052	-0.546104	-0.095696	1.0	1.0	0.3209	female_perimenopause	unadjust	testosterone_imputation	0.29598240000000003	logistic	joint	unadjust	testosterone_imputation
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_unadjust_testosterone_imputation_log	-0.3349 (0.1211)	(rg: -0.3349; 95% CI: -0.5723 ... -0.0975)	1173184.0	-0.3349	0.1211	0.2373559999999999	-0.5723 ... -0.0975	0.0057	-0.572256	-0.0975439999999999	1.0	1.0	0.3349	female_perimenopause	unadjust	testosterone_imputation_log	0.3119536	logistic	joint	unadjust	testosterone_imputation_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_perimenopause_unadjust_testosterone_log	-0.1315 (0.1564)	(rg: -0.1315; 95% CI: -0.438 ... 0.175)	1173184.0	-0.1315	0.1564	0.306544	-0.438 ... 0.175	0.4002	-0.438044	0.175044	1.0	0.0	0.1315	female_perimenopause	unadjust	testosterone_log	0.40288640000000003	logistic	joint	unadjust	testosterone_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_postmenopause_joint_1_testosterone_imputation	-0.057 (0.0582)	(rg: -0.057; 95% CI: -0.1711 ... 0.0571)	1173184.0	-0.057	0.0582	0.114072	-0.1711 ... 0.0571	0.327	-0.171072	0.057072	1.0	0.0	0.057	female_postmenopause	joint_1	testosterone_imputation	0.1499232	logistic	joint	adjust	testosterone_imputation
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_postmenopause_joint_1_testosterone_imputation_log	-0.0019 (0.0619)	(rg: -0.0019; 95% CI: -0.1232 ... 0.1194)	1173184.0	-0.0019	0.0619	0.1213239999999999	-0.1232 ... 0.1194	0.9756	-0.1232239999999999	0.1194239999999999	1.0	0.0	0.0019	female_postmenopause	joint_1	testosterone_imputation_log	0.1594544	logistic	joint	adjust	testosterone_imputation_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_postmenopause_joint_1_testosterone_log	-0.0607 (0.0705)	(rg: -0.0607; 95% CI: -0.1989 ... 0.0775)	1173184.0	-0.0607	0.0705	0.13818	-0.1989 ... 0.0775	0.389	-0.19888	0.07748	1.0	0.0	0.0607	female_postmenopause	joint_1	testosterone_log	0.181608	logistic	joint	adjust	testosterone_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_postmenopause_unadjust_testosterone_imputation	-0.0664 (0.0573)	(rg: -0.0664; 95% CI: -0.1787 ... 0.0459)	1173184.0	-0.0664	0.0573	0.1123079999999999	-0.1787 ... 0.0459	0.2467	-0.1787079999999999	0.0459079999999999	1.0	0.0	0.0664	female_postmenopause	unadjust	testosterone_imputation	0.1476048	logistic	joint	unadjust	testosterone_imputation
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_postmenopause_unadjust_testosterone_imputation_log	-0.0346 (0.0621)	(rg: -0.0346; 95% CI: -0.1563 ... 0.0871)	1173184.0	-0.0346	0.0621	0.121716	-0.1563 ... 0.0871	0.5777	-0.156316	0.087116	1.0	0.0	0.0346	female_postmenopause	unadjust	testosterone_imputation_log	0.15996960000000002	logistic	joint	unadjust	testosterone_imputation_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_postmenopause_unadjust_testosterone_log	-0.0706 (0.0695)	(rg: -0.0706; 95% CI: -0.2068 ... 0.0656)	1173184.0	-0.0706	0.0695	0.13622	-0.2068 ... 0.0656	0.3097	-0.20682	0.06562	1.0	0.0	0.0706	female_postmenopause	unadjust	testosterone_log	0.17903200000000002	logistic	joint	unadjust	testosterone_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_joint_1_testosterone_imputation	0.0258 (0.1423)	(rg: 0.0258; 95% CI: -0.2531 ... 0.3047)	1173185.0	0.0258	0.1423	0.278908	-0.2531 ... 0.3047	0.8563	-0.253108	0.304708	1.0	0.0	0.0258	female_premenopause	joint_1	testosterone_imputation	0.3665648	logistic	joint	adjust	testosterone_imputation
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_joint_1_testosterone_imputation_log	0.1665 (0.1313)	(rg: 0.1665; 95% CI: -0.0908 ... 0.4238)	1173185.0	0.1665	0.1313	0.257348	-0.0908 ... 0.4238	0.2048	-0.090848	0.423848	1.0	0.0	0.1665	female_premenopause	joint_1	testosterone_imputation_log	0.3382288	logistic	joint	adjust	testosterone_imputation_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_joint_1_testosterone_log	0.2011 (0.1815)	(rg: 0.2011; 95% CI: -0.1546 ... 0.5568)	1173185.0	0.2011	0.1815	0.35574	-0.1546 ... 0.5568	0.2679	-0.15464	0.55684	1.0	0.0	0.2011	female_premenopause	joint_1	testosterone_log	0.467544	logistic	joint	adjust	testosterone_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_unadjust_testosterone_imputation	-0.0148 (0.1141)	(rg: -0.0148; 95% CI: -0.2384 ... 0.2088)	1173185.0	-0.0148	0.1141	0.2236359999999999	-0.2384 ... 0.2088	0.8966	-0.2384359999999999	0.2088359999999999	1.0	0.0	0.0148	female_premenopause	unadjust	testosterone_imputation	0.2939216	logistic	joint	unadjust	testosterone_imputation
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_unadjust_testosterone_imputation_log	0.0867 (0.1196)	(rg: 0.0867; 95% CI: -0.1477 ... 0.3211)	1173185.0	0.0867	0.1196	0.2344159999999999	-0.1477 ... 0.3211	0.4683	-0.147716	0.3211159999999999	1.0	0.0	0.0867	female_premenopause	unadjust	testosterone_imputation_log	0.3080896	logistic	joint	unadjust	testosterone_imputation_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_premenopause_unadjust_testosterone_log	0.1052 (0.1467)	(rg: 0.1052; 95% CI: -0.1823 ... 0.3927)	1173185.0	0.1052	0.1467	0.287532	-0.1823 ... 0.3927	0.4733	-0.182332	0.392732	1.0	0.0	0.1052	female_premenopause	unadjust	testosterone_log	0.3778992	logistic	joint	unadjust	testosterone_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_unadjust_testosterone_imputation	-0.0922 (0.0562)	(rg: -0.0922; 95% CI: -0.2024 ... 0.018)	1173184.0	-0.0922	0.0562	0.110152	-0.2024 ... 0.018	0.1006	-0.202352	0.0179519999999999	1.0	0.0	0.0922	female	unadjust	testosterone_imputation	0.14477120000000002	logistic	joint	unadjust	testosterone_imputation
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_unadjust_testosterone_imputation_log	-0.0712 (0.0581)	(rg: -0.0712; 95% CI: -0.1851 ... 0.0427)	1173184.0	-0.0712	0.0581	0.1138759999999999	-0.1851 ... 0.0427	0.2203	-0.185076	0.0426759999999999	1.0	0.0	0.0712	female	unadjust	testosterone_imputation_log	0.1496656	logistic	joint	unadjust	testosterone_imputation_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	female_unadjust_testosterone_log	-0.0441 (0.0648)	(rg: -0.0441; 95% CI: -0.1711 ... 0.0829)	1173184.0	-0.0441	0.0648	0.1270079999999999	-0.1711 ... 0.0829	0.496	-0.1711079999999999	0.0829079999999999	1.0	0.0	0.0441	female	unadjust	testosterone_log	0.16692479999999998	logistic	joint	unadjust	testosterone_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	male_age_high_joint_1_testosterone_imputation_log	0.0347 (0.1139)	(rg: 0.0347; 95% CI: -0.1885 ... 0.2579)	1173184.0	0.0347	0.1139	0.223244	-0.1885 ... 0.2579	0.7604	-0.188544	0.257944	1.0	0.0	0.0347	male_age_high	joint_1	testosterone_imputation_log	0.2934064	logistic	joint	adjust	testosterone_imputation_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	male_age_high_joint_1_testosterone_log	0.1497 (0.0902)	(rg: 0.1497; 95% CI: -0.0271 ... 0.3265)	1173184.0	0.1497	0.0902	0.176792	-0.0271 ... 0.3265	0.097	-0.027092	0.326492	1.0	0.0	0.1497	male_age_high	joint_1	testosterone_log	0.2323552	logistic	joint	adjust	testosterone_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	male_age_high_unadjust_testosterone_imputation_log	-0.0281 (0.1173)	(rg: -0.0281; 95% CI: -0.258 ... 0.2018)	1173184.0	-0.0281	0.1173	0.229908	-0.258 ... 0.2018	0.811	-0.258008	0.201808	1.0	0.0	0.0281	male_age_high	unadjust	testosterone_imputation_log	0.3021648	logistic	joint	unadjust	testosterone_imputation_log
alcohol_dependence	primaries_against_testosterone_linear	30482948_walters_2018_eur_unrel_meta	male_age_high_unadjust_testosterone_log	0.0644 (0.0912)	(rg: 0.0644; 95% CI: -0.1144 ... 0.2432)	1173184.0	0.0644	0.0912	0.178752	-0.1144 ... 0.2432	0.4806	-0.114352	0.2431519999999999	1.0	0.0	0.0644	male_age_high	unadjust	testosterone_log	0.2349312	logistic	joint	unadjust	testosterone_log
