phenotype_primary	design	study_primary	study_secondary	summary_error	summary_interval	variants	correlation	standard_error	interval_95	confidence_95_range	probability	confidence_95_low	confidence_95_high	confidence_95_not_one	confidence_95_not_zero	correlation_absolute	cohort	model	phenotype_secondary	interval_99	dependence_type	model_context	model_adjustment	variable
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_unadjust_oestradiol_imputation	0.0708 (0.1095)	(rg: 0.0708; 95% CI: -0.1438 ... 0.2854)	1115966.0	0.0708	0.1095	0.21462	-0.1438 ... 0.2854	0.5176	-0.14382	0.28542	1.0	0.0	0.0708	female_menstruation_regular	unadjust	oestradiol_imputation	0.282072	logistic	joint	unadjust	oestradiol_imputation
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_unadjust_oestradiol_imputation_log	0.1076 (0.0915)	(rg: 0.1076; 95% CI: -0.0717 ... 0.2869)	1115966.0	0.1076	0.0915	0.17934	-0.0717 ... 0.2869	0.24	-0.07174	0.28694	1.0	0.0	0.1076	female_menstruation_regular	unadjust	oestradiol_imputation_log	0.235704	logistic	joint	unadjust	oestradiol_imputation_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_unadjust_oestradiol_log	0.092 (0.1857)	(rg: 0.092; 95% CI: -0.272 ... 0.456)	1115966.0	0.092	0.1857	0.363972	-0.272 ... 0.456	0.6202	-0.271972	0.455972	1.0	0.0	0.092	female_menstruation_regular	unadjust	oestradiol_log	0.47836320000000004	logistic	joint	unadjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_perimenopause_joint_1_oestradiol_imputation	-0.0718 (0.1199)	(rg: -0.0718; 95% CI: -0.3068 ... 0.1632)	1115965.0	-0.0718	0.1199	0.235004	-0.3068 ... 0.1632	0.5492	-0.306804	0.163204	1.0	0.0	0.0718	female_perimenopause	joint_1	oestradiol_imputation	0.30886240000000004	logistic	joint	adjust	oestradiol_imputation
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_perimenopause_joint_1_oestradiol_imputation_log	-0.0318 (0.0872)	(rg: -0.0318; 95% CI: -0.2027 ... 0.1391)	1115965.0	-0.0318	0.0872	0.170912	-0.2027 ... 0.1391	0.7152	-0.202712	0.139112	1.0	0.0	0.0318	female_perimenopause	joint_1	oestradiol_imputation_log	0.2246272	logistic	joint	adjust	oestradiol_imputation_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_perimenopause_joint_1_oestradiol_log	0.0204 (0.2588)	(rg: 0.0204; 95% CI: -0.4868 ... 0.5276)	1115966.0	0.0204	0.2588	0.5072479999999999	-0.4868 ... 0.5276	0.937	-0.4868479999999999	0.5276479999999999	1.0	0.0	0.0204	female_perimenopause	joint_1	oestradiol_log	0.6666688	logistic	joint	adjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_perimenopause_unadjust_oestradiol_imputation	-0.0441 (0.1081)	(rg: -0.0441; 95% CI: -0.256 ... 0.1678)	1115965.0	-0.0441	0.1081	0.211876	-0.256 ... 0.1678	0.6837	-0.255976	0.167776	1.0	0.0	0.0441	female_perimenopause	unadjust	oestradiol_imputation	0.27846560000000004	logistic	joint	unadjust	oestradiol_imputation
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_perimenopause_unadjust_oestradiol_imputation_log	-0.0123 (0.0874)	(rg: -0.0123; 95% CI: -0.1836 ... 0.159)	1115965.0	-0.0123	0.0874	0.171304	-0.1836 ... 0.159	0.8881	-0.183604	0.159004	1.0	0.0	0.0123	female_perimenopause	unadjust	oestradiol_imputation_log	0.22514240000000002	logistic	joint	unadjust	oestradiol_imputation_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_perimenopause_unadjust_oestradiol_log	0.035 (0.1909)	(rg: 0.035; 95% CI: -0.3392 ... 0.4092)	1115966.0	0.035	0.1909	0.3741639999999999	-0.3392 ... 0.4092	0.8543	-0.3391639999999999	0.4091639999999999	1.0	0.0	0.035	female_perimenopause	unadjust	oestradiol_log	0.4917584	logistic	joint	unadjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_postmenopause_joint_1_oestradiol_log	-0.1733 (0.1989)	(rg: -0.1733; 95% CI: -0.5631 ... 0.2165)	1115966.0	-0.1733	0.1989	0.3898439999999999	-0.5631 ... 0.2165	0.3835	-0.563144	0.2165439999999999	1.0	0.0	0.1733	female_postmenopause	joint_1	oestradiol_log	0.5123664	logistic	joint	adjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_postmenopause_unadjust_oestradiol_log	-0.078 (0.1762)	(rg: -0.078; 95% CI: -0.4234 ... 0.2674)	1115966.0	-0.078	0.1762	0.345352	-0.4234 ... 0.2674	0.658	-0.423352	0.267352	1.0	0.0	0.078	female_postmenopause	unadjust	oestradiol_log	0.4538912	logistic	joint	unadjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_premenopause_joint_1_oestradiol_imputation	0.0391 (0.1233)	(rg: 0.0391; 95% CI: -0.2026 ... 0.2808)	1115966.0	0.0391	0.1233	0.241668	-0.2026 ... 0.2808	0.7515	-0.202568	0.280768	1.0	0.0	0.0391	female_premenopause	joint_1	oestradiol_imputation	0.31762080000000004	logistic	joint	adjust	oestradiol_imputation
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_premenopause_joint_1_oestradiol_imputation_log	0.0623 (0.1248)	(rg: 0.0623; 95% CI: -0.1823 ... 0.3069)	1115966.0	0.0623	0.1248	0.244608	-0.1823 ... 0.3069	0.6177	-0.182308	0.306908	1.0	0.0	0.0623	female_premenopause	joint_1	oestradiol_imputation_log	0.3214848	logistic	joint	adjust	oestradiol_imputation_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_premenopause_joint_1_oestradiol_log	nan (nan)	(rg: nan; 95% CI: nan ... nan)	1115966.0	nan	nan	nan	nan ... nan	nan	nan	nan	nan	nan	nan	female_premenopause	joint_1	oestradiol_log	nan	logistic	joint	adjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_premenopause_unadjust_oestradiol_imputation	0.1089 (0.2047)	(rg: 0.1089; 95% CI: -0.2923 ... 0.5101)	1115966.0	0.1089	0.2047	0.4012119999999999	-0.2923 ... 0.5101	0.5947	-0.2923119999999999	0.5101119999999999	1.0	0.0	0.1089	female_premenopause	unadjust	oestradiol_imputation	0.5273072	logistic	joint	unadjust	oestradiol_imputation
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_premenopause_unadjust_oestradiol_imputation_log	0.1099 (0.0895)	(rg: 0.1099; 95% CI: -0.0655 ... 0.2853)	1115966.0	0.1099	0.0895	0.17542	-0.0655 ... 0.2853	0.2193	-0.06552	0.28532	1.0	0.0	0.1099	female_premenopause	unadjust	oestradiol_imputation_log	0.230552	logistic	joint	unadjust	oestradiol_imputation_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_premenopause_unadjust_oestradiol_log	nan (nan)	(rg: nan; 95% CI: nan ... nan)	1115966.0	nan	nan	nan	nan ... nan	nan	nan	nan	nan	nan	nan	female_premenopause	unadjust	oestradiol_log	nan	logistic	joint	unadjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	female_unadjust_oestradiol_log	nan (nan)	(rg: nan; 95% CI: nan ... nan)	1115965.0	nan	nan	nan	nan ... nan	nan	nan	nan	nan	nan	nan	female	unadjust	oestradiol_log	nan	logistic	joint	unadjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	male_age_high_joint_1_oestradiol_log	-0.0775 (0.0979)	(rg: -0.0775; 95% CI: -0.2694 ... 0.1144)	1115968.0	-0.0775	0.0979	0.191884	-0.2694 ... 0.1144	0.429	-0.269384	0.114384	1.0	0.0	0.0775	male_age_high	joint_1	oestradiol_log	0.2521904	logistic	joint	adjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	male_age_high_unadjust_oestradiol_log	-0.0832 (0.1002)	(rg: -0.0832; 95% CI: -0.2796 ... 0.1132)	1115968.0	-0.0832	0.1002	0.1963919999999999	-0.2796 ... 0.1132	0.4061	-0.2795919999999999	0.1131919999999999	1.0	0.0	0.0832	male_age_high	unadjust	oestradiol_log	0.2581152	logistic	joint	unadjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	male_age_low_joint_1_oestradiol_log	-0.1584 (0.3306)	(rg: -0.1584; 95% CI: -0.8064 ... 0.4896)	1115969.0	-0.1584	0.3306	0.647976	-0.8064 ... 0.4896	0.6318	-0.806376	0.489576	1.0	0.0	0.1584	male_age_low	joint_1	oestradiol_log	0.8516256	logistic	joint	adjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	male_age_low_unadjust_oestradiol_log	-0.1385 (0.1974)	(rg: -0.1385; 95% CI: -0.5254 ... 0.2484)	1115969.0	-0.1385	0.1974	0.3869039999999999	-0.5254 ... 0.2484	0.4829	-0.525404	0.2484039999999999	1.0	0.0	0.1385	male_age_low	unadjust	oestradiol_log	0.5085024	logistic	joint	unadjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	male_age_middle_joint_1_oestradiol_log	-0.0236 (0.0985)	(rg: -0.0236; 95% CI: -0.2167 ... 0.1695)	1115968.0	-0.0236	0.0985	0.19306	-0.2167 ... 0.1695	0.8103	-0.21666	0.16946	1.0	0.0	0.0236	male_age_middle	joint_1	oestradiol_log	0.253736	logistic	joint	adjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	male_age_middle_unadjust_oestradiol_log	-0.0247 (0.0845)	(rg: -0.0247; 95% CI: -0.1903 ... 0.1409)	1115968.0	-0.0247	0.0845	0.16562	-0.1903 ... 0.1409	0.7701	-0.19032	0.14092	1.0	0.0	0.0247	male_age_middle	unadjust	oestradiol_log	0.21767200000000003	logistic	joint	unadjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	male_joint_1_oestradiol_log	-0.0952 (0.0877)	(rg: -0.0952; 95% CI: -0.2671 ... 0.0767)	1115965.0	-0.0952	0.0877	0.171892	-0.2671 ... 0.0767	0.2778	-0.267092	0.0766919999999999	1.0	0.0	0.0952	male	joint_1	oestradiol_log	0.2259152	logistic	joint	adjust	oestradiol_log
bipolar_type_1	primaries_against_oestradiol_linear	34002096_mullins_2021_bpd1	male_unadjust_oestradiol_log	-0.086 (0.0837)	(rg: -0.086; 95% CI: -0.2501 ... 0.0781)	1115965.0	-0.086	0.0837	0.164052	-0.2501 ... 0.0781	0.3043	-0.250052	0.078052	1.0	0.0	0.086	male	unadjust	oestradiol_log	0.2156112	logistic	joint	unadjust	oestradiol_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_joint_1_testosterone_imputation	0.0066 (0.0259)	(rg: 0.0066; 95% CI: -0.0442 ... 0.0574)	1115965.0	0.0066	0.0259	0.050764	-0.0442 ... 0.0574	0.7975	-0.0441639999999999	0.057364	1.0	0.0	0.0066	female	joint_1	testosterone_imputation	0.0667184	logistic	joint	adjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_joint_1_testosterone_imputation_log	0.0187 (0.0249)	(rg: 0.0187; 95% CI: -0.0301 ... 0.0675)	1115965.0	0.0187	0.0249	0.0488039999999999	-0.0301 ... 0.0675	0.4528	-0.0301039999999999	0.067504	1.0	0.0	0.0187	female	joint_1	testosterone_imputation_log	0.0641424	logistic	joint	adjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_joint_1_testosterone_log	-0.0314 (0.0282)	(rg: -0.0314; 95% CI: -0.0867 ... 0.0239)	1115965.0	-0.0314	0.0282	0.0552719999999999	-0.0867 ... 0.0239	0.2656	-0.086672	0.0238719999999999	1.0	0.0	0.0314	female	joint_1	testosterone_log	0.0726432	logistic	joint	adjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_joint_1_testosterone_imputation	-0.0049 (0.0512)	(rg: -0.0049; 95% CI: -0.1053 ... 0.0955)	1115966.0	-0.0049	0.0512	0.100352	-0.1053 ... 0.0955	0.924	-0.105252	0.095452	1.0	0.0	0.0049	female_menstruation_regular	joint_1	testosterone_imputation	0.13189120000000001	logistic	joint	adjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_joint_1_testosterone_imputation_log	-0.0391 (0.0499)	(rg: -0.0391; 95% CI: -0.1369 ... 0.0587)	1115966.0	-0.0391	0.0499	0.097804	-0.1369 ... 0.0587	0.4339	-0.136904	0.058704	1.0	0.0	0.0391	female_menstruation_regular	joint_1	testosterone_imputation_log	0.1285424	logistic	joint	adjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_joint_1_testosterone_log	0.0044 (0.0628)	(rg: 0.0044; 95% CI: -0.1187 ... 0.1275)	1115966.0	0.0044	0.0628	0.1230879999999999	-0.1187 ... 0.1275	0.9436	-0.1186879999999999	0.127488	1.0	0.0	0.0044	female_menstruation_regular	joint_1	testosterone_log	0.1617728	logistic	joint	adjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_unadjust_testosterone_imputation	-0.0216 (0.0491)	(rg: -0.0216; 95% CI: -0.1178 ... 0.0746)	1115966.0	-0.0216	0.0491	0.0962359999999999	-0.1178 ... 0.0746	0.6605	-0.117836	0.0746359999999999	1.0	0.0	0.0216	female_menstruation_regular	unadjust	testosterone_imputation	0.1264816	logistic	joint	unadjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_unadjust_testosterone_imputation_log	-0.0396 (0.0494)	(rg: -0.0396; 95% CI: -0.1364 ... 0.0572)	1115966.0	-0.0396	0.0494	0.096824	-0.1364 ... 0.0572	0.4224	-0.136424	0.0572239999999999	1.0	0.0	0.0396	female_menstruation_regular	unadjust	testosterone_imputation_log	0.1272544	logistic	joint	unadjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_menstruation_regular_unadjust_testosterone_log	-0.0191 (0.0619)	(rg: -0.0191; 95% CI: -0.1404 ... 0.1022)	1115966.0	-0.0191	0.0619	0.1213239999999999	-0.1404 ... 0.1022	0.7573	-0.140424	0.1022239999999999	1.0	0.0	0.0191	female_menstruation_regular	unadjust	testosterone_log	0.1594544	logistic	joint	unadjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_perimenopause_joint_1_testosterone_imputation	-0.0159 (0.0548)	(rg: -0.0159; 95% CI: -0.1233 ... 0.0915)	1115965.0	-0.0159	0.0548	0.107408	-0.1233 ... 0.0915	0.7714	-0.123308	0.091508	1.0	0.0	0.0159	female_perimenopause	joint_1	testosterone_imputation	0.1411648	logistic	joint	adjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_perimenopause_joint_1_testosterone_imputation_log	0.0003 (0.0548)	(rg: 0.0003; 95% CI: -0.1071 ... 0.1077)	1115965.0	0.0003	0.0548	0.107408	-0.1071 ... 0.1077	0.9949	-0.107108	0.107708	1.0	0.0	0.0003	female_perimenopause	joint_1	testosterone_imputation_log	0.1411648	logistic	joint	adjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_perimenopause_joint_1_testosterone_log	0.0181 (0.0832)	(rg: 0.0181; 95% CI: -0.145 ... 0.1812)	1115965.0	0.0181	0.0832	0.163072	-0.145 ... 0.1812	0.8273	-0.144972	0.181172	1.0	0.0	0.0181	female_perimenopause	joint_1	testosterone_log	0.2143232	logistic	joint	adjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_perimenopause_unadjust_testosterone_imputation	-0.0353 (0.0551)	(rg: -0.0353; 95% CI: -0.1433 ... 0.0727)	1115965.0	-0.0353	0.0551	0.107996	-0.1433 ... 0.0727	0.5224	-0.143296	0.072696	1.0	0.0	0.0353	female_perimenopause	unadjust	testosterone_imputation	0.14193760000000002	logistic	joint	unadjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_perimenopause_unadjust_testosterone_imputation_log	-0.015 (0.0523)	(rg: -0.015; 95% CI: -0.1175 ... 0.0875)	1115965.0	-0.015	0.0523	0.102508	-0.1175 ... 0.0875	0.7738	-0.117508	0.087508	1.0	0.0	0.015	female_perimenopause	unadjust	testosterone_imputation_log	0.1347248	logistic	joint	unadjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_perimenopause_unadjust_testosterone_log	-0.017 (0.0848)	(rg: -0.017; 95% CI: -0.1832 ... 0.1492)	1115965.0	-0.017	0.0848	0.166208	-0.1832 ... 0.1492	0.8408	-0.1832079999999999	0.149208	1.0	0.0	0.017	female_perimenopause	unadjust	testosterone_log	0.2184448	logistic	joint	unadjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_postmenopause_joint_1_testosterone_imputation	0.0071 (0.0271)	(rg: 0.0071; 95% CI: -0.046 ... 0.0602)	1115965.0	0.0071	0.0271	0.053116	-0.046 ... 0.0602	0.7924	-0.0460159999999999	0.060216	1.0	0.0	0.0071	female_postmenopause	joint_1	testosterone_imputation	0.0698096	logistic	joint	adjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_postmenopause_joint_1_testosterone_imputation_log	0.0229 (0.0265)	(rg: 0.0229; 95% CI: -0.029 ... 0.0748)	1115965.0	0.0229	0.0265	0.05194	-0.029 ... 0.0748	0.3882	-0.02904	0.07484	1.0	0.0	0.0229	female_postmenopause	joint_1	testosterone_imputation_log	0.068264	logistic	joint	adjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_postmenopause_joint_1_testosterone_log	-0.0488 (0.0294)	(rg: -0.0488; 95% CI: -0.1064 ... 0.0088)	1115965.0	-0.0488	0.0294	0.0576239999999999	-0.1064 ... 0.0088	0.0975	-0.1064239999999999	0.0088239999999999	1.0	0.0	0.0488	female_postmenopause	joint_1	testosterone_log	0.0757344	logistic	joint	adjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_postmenopause_unadjust_testosterone_imputation	-0.0126 (0.0274)	(rg: -0.0126; 95% CI: -0.0663 ... 0.0411)	1115965.0	-0.0126	0.0274	0.053704	-0.0663 ... 0.0411	0.645	-0.066304	0.041104	1.0	0.0	0.0126	female_postmenopause	unadjust	testosterone_imputation	0.0705824	logistic	joint	unadjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_postmenopause_unadjust_testosterone_imputation_log	0.0074 (0.0275)	(rg: 0.0074; 95% CI: -0.0465 ... 0.0613)	1115965.0	0.0074	0.0275	0.0538999999999999	-0.0465 ... 0.0613	0.7865	-0.0465	0.0612999999999999	1.0	0.0	0.0074	female_postmenopause	unadjust	testosterone_imputation_log	0.07084	logistic	joint	unadjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_postmenopause_unadjust_testosterone_log	-0.0544 (0.0295)	(rg: -0.0544; 95% CI: -0.1122 ... 0.0034)	1115965.0	-0.0544	0.0295	0.0578199999999999	-0.1122 ... 0.0034	0.0651	-0.1122199999999999	0.0034199999999999	1.0	0.0	0.0544	female_postmenopause	unadjust	testosterone_log	0.075992	logistic	joint	unadjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_premenopause_joint_1_testosterone_imputation	0.0306 (0.063)	(rg: 0.0306; 95% CI: -0.0929 ... 0.1541)	1115966.0	0.0306	0.063	0.1234799999999999	-0.0929 ... 0.1541	0.6275	-0.0928799999999999	0.15408	1.0	0.0	0.0306	female_premenopause	joint_1	testosterone_imputation	0.16228800000000002	logistic	joint	adjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_premenopause_joint_1_testosterone_imputation_log	-0.0207 (0.0556)	(rg: -0.0207; 95% CI: -0.1297 ... 0.0883)	1115966.0	-0.0207	0.0556	0.1089759999999999	-0.1297 ... 0.0883	0.7095	-0.1296759999999999	0.088276	1.0	0.0	0.0207	female_premenopause	joint_1	testosterone_imputation_log	0.1432256	logistic	joint	adjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_premenopause_joint_1_testosterone_log	0.0272 (0.0808)	(rg: 0.0272; 95% CI: -0.1312 ... 0.1856)	1115966.0	0.0272	0.0808	0.1583679999999999	-0.1312 ... 0.1856	0.7361	-0.1311679999999999	0.1855679999999999	1.0	0.0	0.0272	female_premenopause	joint_1	testosterone_log	0.2081408	logistic	joint	adjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_premenopause_unadjust_testosterone_imputation	0.0276 (0.0507)	(rg: 0.0276; 95% CI: -0.0718 ... 0.127)	1115966.0	0.0276	0.0507	0.099372	-0.0718 ... 0.127	0.5853	-0.071772	0.126972	1.0	0.0	0.0276	female_premenopause	unadjust	testosterone_imputation	0.1306032	logistic	joint	unadjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_premenopause_unadjust_testosterone_imputation_log	0.0255 (0.0517)	(rg: 0.0255; 95% CI: -0.0758 ... 0.1268)	1115966.0	0.0255	0.0517	0.101332	-0.0758 ... 0.1268	0.6213	-0.075832	0.126832	1.0	0.0	0.0255	female_premenopause	unadjust	testosterone_imputation_log	0.1331792	logistic	joint	unadjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_premenopause_unadjust_testosterone_log	-0.0034 (0.0606)	(rg: -0.0034; 95% CI: -0.1222 ... 0.1154)	1115966.0	-0.0034	0.0606	0.118776	-0.1222 ... 0.1154	0.9555	-0.122176	0.115376	1.0	0.0	0.0034	female_premenopause	unadjust	testosterone_log	0.1561056	logistic	joint	unadjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_unadjust_testosterone_imputation	-0.0049 (0.025)	(rg: -0.0049; 95% CI: -0.0539 ... 0.0441)	1115965.0	-0.0049	0.025	0.049	-0.0539 ... 0.0441	0.8434	-0.0539	0.0441	1.0	0.0	0.0049	female	unadjust	testosterone_imputation	0.0644	logistic	joint	unadjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_unadjust_testosterone_imputation_log	-0.0054 (0.0254)	(rg: -0.0054; 95% CI: -0.0552 ... 0.0444)	1115965.0	-0.0054	0.0254	0.0497839999999999	-0.0552 ... 0.0444	0.8312	-0.055184	0.0443839999999999	1.0	0.0	0.0054	female	unadjust	testosterone_imputation_log	0.0654304	logistic	joint	unadjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	female_unadjust_testosterone_log	-0.0371 (0.0273)	(rg: -0.0371; 95% CI: -0.0906 ... 0.0164)	1115965.0	-0.0371	0.0273	0.053508	-0.0906 ... 0.0164	0.1741	-0.090608	0.016408	1.0	0.0	0.0371	female	unadjust	testosterone_log	0.0703248	logistic	joint	unadjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_high_joint_1_testosterone_imputation_log	0.0142 (0.0484)	(rg: 0.0142; 95% CI: -0.0807 ... 0.1091)	1115965.0	0.0142	0.0484	0.0948639999999999	-0.0807 ... 0.1091	0.7696	-0.0806639999999999	0.109064	1.0	0.0	0.0142	male_age_high	joint_1	testosterone_imputation_log	0.1246784	logistic	joint	adjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_high_joint_1_testosterone_log	-0.0024 (0.0397)	(rg: -0.0024; 95% CI: -0.0802 ... 0.0754)	1115965.0	-0.0024	0.0397	0.0778119999999999	-0.0802 ... 0.0754	0.9517	-0.0802119999999999	0.0754119999999999	1.0	0.0	0.0024	male_age_high	joint_1	testosterone_log	0.1022672	logistic	joint	adjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_high_unadjust_testosterone_imputation_log	0.0153 (0.0485)	(rg: 0.0153; 95% CI: -0.0798 ... 0.1104)	1115965.0	0.0153	0.0485	0.09506	-0.0798 ... 0.1104	0.753	-0.07976	0.11036	1.0	0.0	0.0153	male_age_high	unadjust	testosterone_imputation_log	0.124936	logistic	joint	unadjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_high_unadjust_testosterone_log	-0.001 (0.0401)	(rg: -0.001; 95% CI: -0.0796 ... 0.0776)	1115965.0	-0.001	0.0401	0.0785959999999999	-0.0796 ... 0.0776	0.9795	-0.0795959999999999	0.0775959999999999	1.0	0.0	0.001	male_age_high	unadjust	testosterone_log	0.10329759999999999	logistic	joint	unadjust	testosterone_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_low_joint_1_testosterone_imputation	-0.0251 (0.0318)	(rg: -0.0251; 95% CI: -0.0874 ... 0.0372)	1115965.0	-0.0251	0.0318	0.062328	-0.0874 ... 0.0372	0.4292	-0.087428	0.037228	1.0	0.0	0.0251	male_age_low	joint_1	testosterone_imputation	0.08191680000000001	logistic	joint	adjust	testosterone_imputation
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_low_joint_1_testosterone_imputation_log	-0.0457 (0.0329)	(rg: -0.0457; 95% CI: -0.1102 ... 0.0188)	1115965.0	-0.0457	0.0329	0.064484	-0.1102 ... 0.0188	0.1654	-0.110184	0.018784	1.0	0.0	0.0457	male_age_low	joint_1	testosterone_imputation_log	0.0847504	logistic	joint	adjust	testosterone_imputation_log
bipolar_type_1	primaries_against_testosterone_linear	34002096_mullins_2021_bpd1	male_age_low_joint_1_testosterone_log	-0.0272 (0.032)	(rg: -0.0272; 95% CI: -0.0899 ... 0.0355)	1115965.0	-0.0272	0.032	0.06272	-0.0899 ... 0.0355	0.3949	-0.08992	0.0355199999999999	1.0	0.0	0.0272	male_age_low	joint_1	testosterone_log	0.082432	logistic	joint	adjust	testosterone_log
